rate,title,category,count,brief,author
 图书 / 虚构 ,"此版本为中文翻译版，本书的英文原版：https://read.douban.com/ebook/37037745/ 十九年后，“哈利·波特”的第8个故事。 《哈利·波特与被诅咒的孩子》以J.K.罗琳、约翰·蒂法尼和杰克·…
",哈利·波特与被诅咒的孩子,208,,,8.4
 图书 / 虚构 ,"史实与悬疑、艺术与惊悚……天衣无缝的雅俗融合，难觅破绽的情节营造，欲罢不能的阅读快感！ 午夜，卢浮宫博物馆年迈的馆长被人杀害在大陈列馆的镶木地板上。在人生的最后时刻，馆长脱光了衣…
",达·芬奇密码,95,,,9.2
 图书 / 虚构 ,"此版本为中文翻译版，本书的英文原版：https://read.douban.com/ebook/23322792/ 「欢迎乘坐骑士公共汽车——用于运送陷入困境的巫师的紧急交通工具。只要伸出你拿魔杖的手，登上车来，我…
",哈利·波特与阿兹卡班的囚徒,36,,,9.8
 图书 / 虚构 ,"一个声势显赫的康巴藏族土司，在酒后和汉族太太生了一个傻瓜儿子。这个人人都认定的傻子与现实生活格格不入，却有着超时代的预感和举止，成为土司制度兴衰的见证人。小说故事精彩曲折动人，以…
",尘埃落定：纪念版,153,,,9.6
 图书 / 虚构 ,"本书为《行云纪——<刺客聂隐娘>拍摄侧录》附录，包括《刺客聂隐娘》剧本及故事大纲，以及唐代传奇故事原著。 你只需要于五月二十日星期三，在戛纳观看《刺客聂隐娘》壮丽的黑白影像的序幕，…
",刺客聂隐娘（侯孝贤电影剧本原作）,186,,,8.8
 图书 / 虚构 ,"《质数的孤独》是意大利八〇后作家、粒子物理学博士保罗·乔尔达诺的处女作，2008年出版后，即获得意大利最高文学奖斯特雷加奖，并迅速成为欧美超级畅销书，迄今在欧洲销量已超过500万册。同…
",质数的孤独,83,,,8.6
 图书 / 虚构 ,"The Great Gatsby is a novel by the American author F. Scott Fitzgerald. First published on April 10, 1925, it is set on Long Island's North Shore and in New York City during the …
",The Great Gatsby（了不起的盖茨比）,82,,,8.2
 图书 / 虚构 ,"·《银翼杀手》《银翼杀手2049》原著小说 ·美国科幻文学界的传奇人物，雨果奖和坎贝尔奖得主菲利普·迪克代表作品 【仿生人会梦见电子羊吗？】《银翼杀手》《银翼杀手2049》原著小说，科幻…
",菲利普·迪克作品集（套装全5册）,,,,
 图书 / 虚构 ,"每个人的成长都是疯狂的，有些人还顺便逼疯了全世界。 12岁时，小弗兰克父母离异，15岁，他从父亲那骗了3400美元，此后这一数字迅速攀升。在21岁前，他伪装了六年飞行员、一年医生、九个月律…
",猫鼠游戏,25,,,8.2
 图书 / 虚构 ,"此版本为中文翻译版，本书的英文原版：https://read.douban.com/ebook/23322857/ 「有一个阴谋，哈利·波特。今年霍格沃茨魔法学校会有最恐怖的事情发生。」这年暑假，哈利度过最糟糕的生…
",哈利·波特与密室,52,,,9.8
 图书 / 虚构 ,"根据《地狱》拍摄的、汤姆•汉克斯主演电影《但丁密码》将于10月28日在国内上映。 继全球风靡的《达•芬奇密码》、《天使与魔鬼》、《失落的秘符》之后，丹•布朗对历史、艺术、密码与…
",地狱,251,,,8.4
 图书 / 虚构 ,"本书基于育碧娱乐软件公司的畅销游戏：”刺客信条Ⅲ“改编。 1735年的伦敦，从能够握剑的年纪起，海瑟姆·肯威就在学习用剑的技巧了。 当他的家族宅邸遭受攻击之时——他的父亲被谋杀，姐姐…
",刺客信条：遗弃,21,,,8.0
 图书 / 虚构 ,"延续《夏有乔木雅望天堂1》的故事，这个故事主要是写的第一部里面那个魔鬼一般的少年——曲蔚然。其实他是魔鬼，又是天使。 曲蔚然是个品学兼优的好孩子，他总是轻柔优雅的轻笑着，像个贵族…
",夏有乔木，雅望天堂.2,59,,,9.2
 图书 / 虚构 ,"红色（上） https://read.douban.com/ebook/16608382/ 1937年，淞沪会战硝烟未散，上海沦陷。 徐天，三角地菜场的一个普通会计， 晕血，红色色盲，貌不惊人，一次帮助我党货船的安全撤离…
",红色（下）,51,,,9.8
 图书 / 虚构 ,"小说以无与伦比的细腻而熨帖的文笔，饱满而生动的叙述，写出一群盲人在急剧发展的都市丛林中的艰辛奋斗、日常劳作、梦想与尊严。 无论中西，明眼人作家写盲人多少有点“隔”，为了克服这“隔…
",推拿,158,,,9.2
 图书 / 虚构 ,"红色（下） https://read.douban.com/ebook/15637106/ 1937年，淞沪会战硝烟未散，上海沦陷。 徐天，三角地菜场的一个普通会计， 晕血，红色色盲，貌不惊人，一次帮助我党货船的安全撤离…
",红色（上）,62,,,9.6
 图书 / 虚构 ,"北宋手工业全貌！全画824个人物逐一复活，一起拉开北宋帝国覆灭的序幕。口碑奇好！百万人持续追读，豆瓣评分8分以上。同名影视火热启动中。 全图824位人物，每个人都有名有姓，佯装、埋伏在…
",清明上河图密码：隐藏在千古名画中的阴谋与杀局4,73,,,9.4
 图书 / 虚构 ,"有华人的地方就有琼瑶，数字版权大陆首次授权《琼瑶作品全集》（共60册）。其中收录琼瑶自传《我的故事》，以及《还珠格格》《一帘幽梦》《烟雨蒙蒙》《苍天有泪》《梅花烙》《窗外》《青青河…
",琼瑶作品全集（套装共60册）,,,,
 图书 / 虚构 ,"这是个令所有中国人心酸落泪的故事。它完全是原作者的真实经历。老三死后，1977，原作者(我们叫她静秋吧)已经顶职参加了工作，在L省K市八中附小教书。当老三的预言一个接一个开始成为现实的时…
",山楂树之恋,98,,,9.0
 图书 / 虚构 ,"你心中是否也有这样一个人？他离开后，生活还在继续，他留下的痕迹被平淡的日子逐渐抹去。你很少想起他，没有他也能过得很好。然而在那些个猝不及防的梦里，他又出现在你的身边，第一次说出分…
",原来你还在这里,275,,,9.0
 图书 / 虚构 ,"一家低廉的旅馆里，一名年轻的女性被害身亡，她的牙齿被悉数拔掉，脸和五指皆溶解在强酸里，现场没有一丝关于她身份的线索。 一栋豪宅中，一位年轻的富豪坠楼身亡，没有目击证人，没有监控录…
",朝圣者,7,,,
 图书 / 虚构 ,"此版本为中文翻译版，本书的英文原版：https://read.douban.com/ebook/23323079/ 「它果然在那儿，悬挂在学校上空：那个绿得耀眼的骷髅，嘴里吐出蛇信子般的舌头，食死徒们无论什么时候闯…
",哈利·波特与“混血王子”,18,,,9.8
 图书 / 虚构 ,"电视剧《极光之恋》同名原著。 女孩韩星子拥有着高超的表演天赋，用自己的表演向全世界的观众传递爱与希望是她一直以来的梦想。为此她在留学美国期间辗转于大大小小的舞台，用心诠释每一个角…
",极光之恋,,,,
 图书 / 非虚构 ,"《昆虫记第一卷：高明的杀手》是一部涵跨文学与科学领域的经典巨著，百余年来一直誉满全球。本套全译插图珍藏本在最大限度重现《昆虫记》原著全貌的同时兼顾原著的文学性、可读性，特别插入了…
",昆虫记 第一卷,1,,,
 图书 / 虚构 ,"迈克尔·翁达杰用优美而抒情的笔触，描绘了二次世界大战末期，意大利一栋废弃别墅里，四个伤心人的因缘际会。他们生活在世外桃源一般的风景中，却无法享受战争结束带来的和平与安宁。 在战争…
",英国病人,18,,,9.2
 图书 / 虚构 ,"《真幌站前多田便利屋》讲述的是两个离异男子在担任“便利屋”工作中遇到的大小事件。多田启介在真幌站前开着一间为人排忧解难打杂帮忙的便利屋，这份工作让他作为一个外人踏入很多人的家，并…
",真幌站前多田便利屋,106,,,9.0
 图书 / 虚构 ,"一场毁灭性的核战争之后，地球表面被彻底摧毁。幸存的人类，逃入太空生活。 300年来，从未有人再踏上地球一步，直到现在——太空舱故障，氧气不够所有人存活。100名有犯罪记录的青少年被遣返…
",地球百子1：重返地球,9,,,
 图书 / 虚构 ,"本书根据育碧软件娱乐公司畅销游戏“刺客信条：黑旗”改编。 这是海盗的黄金年代，新世界正在向他们招手。爱德华·肯威，这位自视甚高的羊毛商人之子梦想着黄金 ，光荣的海上生涯对他来说充…
",刺客信条：黑旗,8,,,
 图书 / 虚构 ,"一起轰动日本的银行公款挪用案件，嫌疑人是极为普通的41岁家庭主妇梅泽梨花。东窗事发后，梨花只身踏上逃亡之路，流浪于泰国清迈，而所有她身边的人，不可置信之余都在追问，究竟是怎样的实际…
",纸之月,11,,,7.8
 图书 / 虚构 ,"本书为《神奇动物在哪里》电影剧本中文版。原书由J.K.罗琳亲自创作，也是她的剧本处女作。英文原版见：https://read.douban.com/ebook/28089625/ “冒险家、神奇动物学家纽特·斯卡曼德刚…
",神奇动物在哪里：原创电影剧本,7,,,
 图书 / 虚构 ,"某种程度上，我们每个人都曾在自己的生命中努力挣扎，想要了解我们是谁，并且接受那个真实的自己。学会接纳，是我们的课题。 来自美国的格蕾塔为了自由，放弃加州的豪门生活，在丹麦展开艺术…
",丹麦女孩,,,,
 图书 / 虚构 ,"《卡蜜拉》讲述一个名叫卡蜜拉的女吸血鬼诱惑年轻女性的故事，是女吸血鬼主题的先驱，也是吸血鬼文化的经典作品之一，早于《德古拉》25年，被多次改编成电影。 卡蜜拉是首个女同性恋吸血鬼，…
",卡蜜拉,11,,,7.0
 图书 / 虚构 ,"《大亨小传》（亦即《了不起的盖茨比》）描写一个来自明尼苏达州的穷小子，一心追求纸醉金迷的“美国之梦”，到头来却陷入悲剧而不可自拔，遭到上流社会的冷落排挤。反映了那个癫狂迷乱的历史…
",大亨小传,17,,,8.4
 图书 / 虚构 ,"1977年春天，农村姑娘钟思存担负照顾市长残废儿子的重任嫁到墨家。丈夫墨池因受到过惨痛的创伤，外表冷漠尖刻，内心却极为善良温柔。 恢复高考后，墨池力排众议为思存争取到参加考试的机会，…
",生命中的好日子,2,,,
 图书 / 虚构 ,"本书是《一触即发》的电视剧小说，收录了编剧张勇最完整、原汁原味的剧情文字。小说选择了上世纪30年代的上海滩作为故事背景，讲述由日本人的雷霆计划引出的在一对从小被分离的双胞胎兄弟杨慕…
",一触即发,1,,,
 图书 / 虚构 ,"海归的高管，初入职场的乖乖女，犯傻的小职员，胡同里不能低下头的公主加上富二代的小奸商。五个性格迥异的女生，五种不一样的青春，在一栋名为欢乐颂的公寓里，上演着关于成长，关于爱情，关…
",欢乐颂（全三册）,355,,,7.8
 图书 / 虚构 ,"◆全球畅销数十年，多次占领《纽约时报》畅销榜第1名 1991年第一部面世以来，已经陆续出版了八部长篇小说，出版三十多个语种，全球持续畅销。 ◆改编美剧《古战场传奇》持续热播 2014年美…
",异乡人6，未知的旅程,3,,,
 图书 / 虚构 ,"北京晨昏的繁华喧嚣如一梦，上海公馆的金粉花草也如一梦。隐居繁华里，陈白露出现在上海的武康路，她巧遇邻家女孩珠雨田，不经意地走进对方的人生。之后到来的金融大鳄，更带给她一段棋逢敌手…
",我的朋友陈白露小姐：金屋一梦,61,,,7.4
 图书 / 虚构 ,"此版本为中文翻译版，本书的英文原版：https://read.douban.com/ebook/23323306/ 「你能感知黑魔王的思想和情绪。校长认为不应任其继续下去，他要我教你怎样对黑魔王封闭你的思想。」黑暗…
",哈利·波特与凤凰社,27,,,9.8
 图书 / 虚构 ,"北京青年祥子的梦想，就是挣出一辆车，就像身经百战的武士赢得一颗徽章，可以使他自由、独立。他早出晚归、风风雨雨地拼搏，打动了车厂老板的女儿虎妞，泼辣的她设计嫁给了这个比自己小十多岁…
",骆驼祥子,8,,,
 图书 / 虚构 ,"《致我们终将逝去的青春》作为首部被搬上大银幕的青春小说，由辛夷坞、赵薇强强合作，打造了中国电影动人的青春爱情经典，成为当年受瞩目的电影，更是掀起了全民“致青春”的热潮。此番推出白…
",致我们终将逝去的青春,69,,,9.4
 图书 / 虚构 ,"卡米耶，曾经是很有才华的艺术家，如今却再也没有勇气提笔作画。 费里贝尔，守着外祖母遗留的偌大公寓，个性温厚，却有社交障碍。 弗兰克，厨艺了得，个性不坏却有点自命不凡，被费里贝尔收…
",在一起，就好,,,,
